time,deviceId,measurementIndex,topic,value
2022-02-24T16:46:50.031000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,265.2
2022-02-24T16:47:30.030000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,265.1
2022-02-24T16:48:50.031000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,264.8
2022-02-24T16:49:30.032000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,265.2
2022-02-24T16:50:50.031000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,265.7
2022-02-24T16:51:30.038000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,265.5
2022-02-24T16:52:10.040000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,265.2
2022-02-24T16:54:40.036000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,0.0
2022-02-24T16:55:20.032000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,0.0
2022-02-24T16:56:40.080000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,265.3
2022-02-24T16:57:20.032000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,265.1
2022-02-24T16:58:40.031000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,264.90000000000003
2022-02-24T16:59:20.033000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,265.40000000000003
2022-02-24T17:00:40.031000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,265.2
2022-02-24T17:01:20.031000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,265.1
2022-02-24T17:02:40.033000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,264.90000000000003
2022-02-24T17:03:20.031000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,264.90000000000003
2022-02-24T17:05:50.034000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,0.0
2022-02-24T17:06:30.034000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,0.0
2022-02-24T17:07:50.031000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,0.0
2022-02-24T17:08:30.031000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,265.40000000000003
2022-02-24T17:09:50.031000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,265.5
2022-02-24T17:10:30.031000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,265.3
2022-02-24T17:11:50.032000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,265.0
2022-02-24T17:12:30.031000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,265.40000000000003
2022-02-24T17:13:50.031000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,265.2
2022-02-24T17:14:30.037000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,265.1
2022-02-24T17:18:20.034000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,0.0
2022-02-24T17:19:40.033000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,0.0
2022-02-24T17:20:20.030000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,264.90000000000003
2022-02-24T17:21:40.030000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,265.0
2022-02-24T17:22:20.031000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,264.6
2022-02-24T17:23:40.031000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-1,1,VIC-100000002e73bcb2/data,265.1
