time,deviceId,measurementIndex,topic,value
2023-10-01T00:01:50.005000Z,https://react2020.eu/device/VIC-GXHQ2050VUYBZ-100,1,VIC-100000009cebf73d/data,1.0
2023-10-01T00:01:50.006000Z,https://react2020.eu/device/VIC-GXHQ2050KMJU3-100,1,VIC-10000000af4914ef/data,0.0
2023-10-01T00:01:50.008000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-100,1,VIC-100000002e73bcb2/data,2.0
2023-10-01T00:01:50.008000Z,https://react2020.eu/device/VIC-GXHQ2050IDGL2-100,1,VIC-10000000ab80796b/data,2.0
2023-10-01T00:01:50.009000Z,https://react2020.eu/device/VIC-GXHQ210446DH3-100,1,VIC-10000000f0a6dcbf/data,0.0
2023-10-01T00:01:50.010000Z,https://react2020.eu/device/VIC-GXHQ2022PXXW6-100,1,VIC-100000008689b2b4/data,2.0
2023-10-01T00:01:50.011000Z,https://react2020.eu/device/VIC-GXHQ2104J6HRH-100,1,VIC-100000003c86d123/data,0.0
2023-10-01T00:01:50.013000Z,https://react2020.eu/device/VIC-GXHQ20228M7M6-100,1,VIC-10000000360d5c3e/data,2.0
2023-10-01T00:01:50.013000Z,https://react2020.eu/device/VIC-GXHQ2022C411I-100,1,VIC-1000000098a3f187/data,0.0
2023-10-01T00:01:50.013000Z,https://react2020.eu/device/VIC-GXHQ2022NHI9I-100,1,VIC-10000000b9fccbf5/data,2.0
2023-10-01T00:01:50.013000Z,https://react2020.eu/device/VIC-GXHQ2022UK7WV-100,1,VIC-1000000040719c7d/data,0.0
2023-10-01T00:01:50.014000Z,https://react2020.eu/device/VIC-GXHQ2022GKZTK-100,1,VIC-100000009bf6d07b/data,0.0
2023-10-01T00:01:50.016000Z,https://react2020.eu/device/VIC-GXHQ2022MS98J-100,1,VIC-10000000cad079e9/data,0.0
2023-10-01T00:01:50.016000Z,https://react2020.eu/device/VIC-GXHQ2136WWQZQ-100,1,VIC-100000005e1c25c7/data,1.0
2023-10-01T00:01:50.017000Z,https://react2020.eu/device/VIC-GXHQ2023TTPD-100,1,VIC-100000004cae5568/data,0.0
2023-10-01T00:01:50.019000Z,https://react2020.eu/device/VIC-GXHQ2022H9RYQ-100,1,VIC-1000000010e78d74/data,2.0
2023-10-01T00:01:50.021000Z,https://react2020.eu/device/VIC-GXHQ2022FWEN5-100,1,VIC-100000002502c237/data,2.0
2023-10-01T00:01:50.023000Z,https://react2020.eu/device/VIC-GXHQ2022FSGYV-100,1,VIC-10000000763112b4/data,0.0
2023-10-01T00:01:50.040000Z,https://react2020.eu/device/VIC-GXHQ2022SV9V9-100,1,VIC-100000008de7e2e3/data,2.0
2023-10-01T00:01:50.052000Z,https://react2020.eu/device/VIC-GXHQ2104LN3BG-100,1,VIC-10000000f05f7527/data,0.0
2023-10-01T00:01:50.078000Z,https://react2020.eu/device/VIC-GXHQ2104APHST-100,1,VIC-1000000044faf09e/data,0.0
2023-10-01T00:01:50.095000Z,https://react2020.eu/device/VIC-GXHQ2104SU78C-100,1,VIC-100000009cb2f65f/data,0.0
2023-10-01T00:02:50.006000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-100,1,VIC-100000002e73bcb2/data,2.0
2023-10-01T00:02:50.006000Z,https://react2020.eu/device/VIC-GXHQ2050VUYBZ-100,1,VIC-100000009cebf73d/data,0.0
2023-10-01T00:02:50.009000Z,https://react2020.eu/device/VIC-GXHQ2050IDGL2-100,1,VIC-10000000ab80796b/data,2.0
2023-10-01T00:02:50.010000Z,https://react2020.eu/device/VIC-GXHQ2050KMJU3-100,1,VIC-10000000af4914ef/data,0.0
2023-10-01T00:02:50.010000Z,https://react2020.eu/device/VIC-GXHQ210446DH3-100,1,VIC-10000000f0a6dcbf/data,0.0
2023-10-01T00:02:50.012000Z,https://react2020.eu/device/VIC-GXHQ2022PXXW6-100,1,VIC-100000008689b2b4/data,2.0
2023-10-01T00:02:50.012000Z,https://react2020.eu/device/VIC-GXHQ2022UK7WV-100,1,VIC-1000000040719c7d/data,0.0
2023-10-01T00:02:50.012000Z,https://react2020.eu/device/VIC-GXHQ2104J6HRH-100,1,VIC-100000003c86d123/data,0.0
2023-10-01T00:02:50.013000Z,https://react2020.eu/device/VIC-GXHQ20228M7M6-100,1,VIC-10000000360d5c3e/data,2.0
2023-10-01T00:02:50.013000Z,https://react2020.eu/device/VIC-GXHQ2022C411I-100,1,VIC-1000000098a3f187/data,0.0
2023-10-01T00:02:50.013000Z,https://react2020.eu/device/VIC-GXHQ2022GKZTK-100,1,VIC-100000009bf6d07b/data,0.0
2023-10-01T00:02:50.014000Z,https://react2020.eu/device/VIC-GXHQ2022MS98J-100,1,VIC-10000000cad079e9/data,0.0
2023-10-01T00:02:50.014000Z,https://react2020.eu/device/VIC-GXHQ2022NHI9I-100,1,VIC-10000000b9fccbf5/data,2.0
2023-10-01T00:02:50.015000Z,https://react2020.eu/device/VIC-GXHQ2022FWEN5-100,1,VIC-100000002502c237/data,2.0
2023-10-01T00:02:50.015000Z,https://react2020.eu/device/VIC-GXHQ2136WWQZQ-100,1,VIC-100000005e1c25c7/data,0.0
2023-10-01T00:02:50.016000Z,https://react2020.eu/device/VIC-GXHQ2023TTPD-100,1,VIC-100000004cae5568/data,0.0
2023-10-01T00:02:50.019000Z,https://react2020.eu/device/VIC-GXHQ2022H9RYQ-100,1,VIC-1000000010e78d74/data,2.0
2023-10-01T00:02:50.025000Z,https://react2020.eu/device/VIC-GXHQ2022FSGYV-100,1,VIC-10000000763112b4/data,0.0
2023-10-01T00:02:50.041000Z,https://react2020.eu/device/VIC-GXHQ2022SV9V9-100,1,VIC-100000008de7e2e3/data,2.0
2023-10-01T00:02:50.071000Z,https://react2020.eu/device/VIC-GXHQ2104LN3BG-100,1,VIC-10000000f05f7527/data,0.0
2023-10-01T00:02:50.082000Z,https://react2020.eu/device/VIC-GXHQ2104APHST-100,1,VIC-1000000044faf09e/data,0.0
2023-10-01T00:02:50.097000Z,https://react2020.eu/device/VIC-GXHQ2104SU78C-100,1,VIC-100000009cb2f65f/data,0.0
2023-10-01T00:03:50.006000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-100,1,VIC-100000002e73bcb2/data,2.0
2023-10-01T00:03:50.006000Z,https://react2020.eu/device/VIC-GXHQ2050VUYBZ-100,1,VIC-100000009cebf73d/data,2.0
2023-10-01T00:03:50.009000Z,https://react2020.eu/device/VIC-GXHQ2050IDGL2-100,1,VIC-10000000ab80796b/data,2.0
2023-10-01T00:03:50.009000Z,https://react2020.eu/device/VIC-GXHQ2050KMJU3-100,1,VIC-10000000af4914ef/data,0.0
2023-10-01T00:03:50.009000Z,https://react2020.eu/device/VIC-GXHQ210446DH3-100,1,VIC-10000000f0a6dcbf/data,0.0
2023-10-01T00:03:50.011000Z,https://react2020.eu/device/VIC-GXHQ2022PXXW6-100,1,VIC-100000008689b2b4/data,2.0
2023-10-01T00:03:50.011000Z,https://react2020.eu/device/VIC-GXHQ2104J6HRH-100,1,VIC-100000003c86d123/data,0.0
2023-10-01T00:03:50.012000Z,https://react2020.eu/device/VIC-GXHQ2022C411I-100,1,VIC-1000000098a3f187/data,0.0
2023-10-01T00:03:50.012000Z,https://react2020.eu/device/VIC-GXHQ2022UK7WV-100,1,VIC-1000000040719c7d/data,0.0
2023-10-01T00:03:50.013000Z,https://react2020.eu/device/VIC-GXHQ2022FWEN5-100,1,VIC-100000002502c237/data,2.0
2023-10-01T00:03:50.013000Z,https://react2020.eu/device/VIC-GXHQ2022NHI9I-100,1,VIC-10000000b9fccbf5/data,2.0
2023-10-01T00:03:50.014000Z,https://react2020.eu/device/VIC-GXHQ2022GKZTK-100,1,VIC-100000009bf6d07b/data,0.0
2023-10-01T00:03:50.015000Z,https://react2020.eu/device/VIC-GXHQ2136WWQZQ-100,1,VIC-100000005e1c25c7/data,1.0
2023-10-01T00:03:50.016000Z,https://react2020.eu/device/VIC-GXHQ2022MS98J-100,1,VIC-10000000cad079e9/data,0.0
2023-10-01T00:03:50.017000Z,https://react2020.eu/device/VIC-GXHQ2023TTPD-100,1,VIC-100000004cae5568/data,0.0
2023-10-01T00:03:50.018000Z,https://react2020.eu/device/VIC-GXHQ20228M7M6-100,1,VIC-10000000360d5c3e/data,2.0
2023-10-01T00:03:50.018000Z,https://react2020.eu/device/VIC-GXHQ2022H9RYQ-100,1,VIC-1000000010e78d74/data,2.0
2023-10-01T00:03:50.024000Z,https://react2020.eu/device/VIC-GXHQ2022FSGYV-100,1,VIC-10000000763112b4/data,0.0
2023-10-01T00:03:50.040000Z,https://react2020.eu/device/VIC-GXHQ2022SV9V9-100,1,VIC-100000008de7e2e3/data,2.0
2023-10-01T00:03:50.050000Z,https://react2020.eu/device/VIC-GXHQ2104LN3BG-100,1,VIC-10000000f05f7527/data,0.0
2023-10-01T00:03:50.081000Z,https://react2020.eu/device/VIC-GXHQ2104APHST-100,1,VIC-1000000044faf09e/data,0.0
2023-10-01T00:03:50.461000Z,https://react2020.eu/device/VIC-GXHQ2104SU78C-100,1,VIC-100000009cb2f65f/data,0.0
2023-10-01T00:04:50.006000Z,https://react2020.eu/device/VIC-GXHQ2050KMJU3-100,1,VIC-10000000af4914ef/data,2.0
2023-10-01T00:04:50.007000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-100,1,VIC-100000002e73bcb2/data,2.0
2023-10-01T00:04:50.009000Z,https://react2020.eu/device/VIC-GXHQ2050VUYBZ-100,1,VIC-100000009cebf73d/data,0.0
2023-10-01T00:04:50.011000Z,https://react2020.eu/device/VIC-GXHQ2050IDGL2-100,1,VIC-10000000ab80796b/data,2.0
2023-10-01T00:04:50.011000Z,https://react2020.eu/device/VIC-GXHQ210446DH3-100,1,VIC-10000000f0a6dcbf/data,0.0
2023-10-01T00:04:50.011000Z,https://react2020.eu/device/VIC-GXHQ2104J6HRH-100,1,VIC-100000003c86d123/data,0.0
2023-10-01T00:04:50.012000Z,https://react2020.eu/device/VIC-GXHQ2022C411I-100,1,VIC-1000000098a3f187/data,0.0
2023-10-01T00:04:50.012000Z,https://react2020.eu/device/VIC-GXHQ2022UK7WV-100,1,VIC-1000000040719c7d/data,0.0
2023-10-01T00:04:50.013000Z,https://react2020.eu/device/VIC-GXHQ2022GKZTK-100,1,VIC-100000009bf6d07b/data,0.0
2023-10-01T00:04:50.013000Z,https://react2020.eu/device/VIC-GXHQ2022NHI9I-100,1,VIC-10000000b9fccbf5/data,2.0
2023-10-01T00:04:50.013000Z,https://react2020.eu/device/VIC-GXHQ2022PXXW6-100,1,VIC-100000008689b2b4/data,2.0
2023-10-01T00:04:50.014000Z,https://react2020.eu/device/VIC-GXHQ2022FWEN5-100,1,VIC-100000002502c237/data,2.0
2023-10-01T00:04:50.015000Z,https://react2020.eu/device/VIC-GXHQ20228M7M6-100,1,VIC-10000000360d5c3e/data,2.0
2023-10-01T00:04:50.015000Z,https://react2020.eu/device/VIC-GXHQ2136WWQZQ-100,1,VIC-100000005e1c25c7/data,1.0
2023-10-01T00:04:50.016000Z,https://react2020.eu/device/VIC-GXHQ2022MS98J-100,1,VIC-10000000cad079e9/data,0.0
2023-10-01T00:04:50.017000Z,https://react2020.eu/device/VIC-GXHQ2023TTPD-100,1,VIC-100000004cae5568/data,0.0
2023-10-01T00:04:50.023000Z,https://react2020.eu/device/VIC-GXHQ2022H9RYQ-100,1,VIC-1000000010e78d74/data,2.0
2023-10-01T00:04:50.026000Z,https://react2020.eu/device/VIC-GXHQ2022FSGYV-100,1,VIC-10000000763112b4/data,0.0
2023-10-01T00:04:50.029000Z,https://react2020.eu/device/VIC-GXHQ2022SV9V9-100,1,VIC-100000008de7e2e3/data,2.0
2023-10-01T00:04:50.063000Z,https://react2020.eu/device/VIC-GXHQ2104APHST-100,1,VIC-1000000044faf09e/data,0.0
2023-10-01T00:04:50.063000Z,https://react2020.eu/device/VIC-GXHQ2104LN3BG-100,1,VIC-10000000f05f7527/data,0.0
2023-10-01T00:04:50.101000Z,https://react2020.eu/device/VIC-GXHQ2104SU78C-100,1,VIC-100000009cb2f65f/data,0.0
2023-10-01T00:05:50.005000Z,https://react2020.eu/device/VIC-GXHQ2050VUYBZ-100,1,VIC-100000009cebf73d/data,0.0
2023-10-01T00:05:50.006000Z,https://react2020.eu/device/VIC-GXHQ2050KMJU3-100,1,VIC-10000000af4914ef/data,0.0
2023-10-01T00:05:50.007000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-100,1,VIC-100000002e73bcb2/data,2.0
2023-10-01T00:05:50.009000Z,https://react2020.eu/device/VIC-GXHQ210446DH3-100,1,VIC-10000000f0a6dcbf/data,0.0
2023-10-01T00:05:50.010000Z,https://react2020.eu/device/VIC-GXHQ2050IDGL2-100,1,VIC-10000000ab80796b/data,2.0
2023-10-01T00:05:50.011000Z,https://react2020.eu/device/VIC-GXHQ2104J6HRH-100,1,VIC-100000003c86d123/data,0.0
2023-10-01T00:05:50.012000Z,https://react2020.eu/device/VIC-GXHQ2022UK7WV-100,1,VIC-1000000040719c7d/data,0.0
2023-10-01T00:05:50.013000Z,https://react2020.eu/device/VIC-GXHQ2022C411I-100,1,VIC-1000000098a3f187/data,0.0
2023-10-01T00:05:50.013000Z,https://react2020.eu/device/VIC-GXHQ2022NHI9I-100,1,VIC-10000000b9fccbf5/data,2.0
2023-10-01T00:05:50.014000Z,https://react2020.eu/device/VIC-GXHQ20228M7M6-100,1,VIC-10000000360d5c3e/data,2.0
2023-10-01T00:05:50.014000Z,https://react2020.eu/device/VIC-GXHQ2022FWEN5-100,1,VIC-100000002502c237/data,2.0
2023-10-01T00:05:50.014000Z,https://react2020.eu/device/VIC-GXHQ2022GKZTK-100,1,VIC-100000009bf6d07b/data,0.0
2023-10-01T00:05:50.014000Z,https://react2020.eu/device/VIC-GXHQ2022PXXW6-100,1,VIC-100000008689b2b4/data,2.0
2023-10-01T00:05:50.015000Z,https://react2020.eu/device/VIC-GXHQ2136WWQZQ-100,1,VIC-100000005e1c25c7/data,1.0
2023-10-01T00:05:50.016000Z,https://react2020.eu/device/VIC-GXHQ2022MS98J-100,1,VIC-10000000cad079e9/data,0.0
2023-10-01T00:05:50.017000Z,https://react2020.eu/device/VIC-GXHQ2023TTPD-100,1,VIC-100000004cae5568/data,0.0
2023-10-01T00:05:50.018000Z,https://react2020.eu/device/VIC-GXHQ2022H9RYQ-100,1,VIC-1000000010e78d74/data,2.0
2023-10-01T00:05:50.025000Z,https://react2020.eu/device/VIC-GXHQ2022FSGYV-100,1,VIC-10000000763112b4/data,0.0
2023-10-01T00:05:50.029000Z,https://react2020.eu/device/VIC-GXHQ2022SV9V9-100,1,VIC-100000008de7e2e3/data,2.0
2023-10-01T00:05:50.057000Z,https://react2020.eu/device/VIC-GXHQ2104LN3BG-100,1,VIC-10000000f05f7527/data,0.0
2023-10-01T00:05:50.080000Z,https://react2020.eu/device/VIC-GXHQ2104APHST-100,1,VIC-1000000044faf09e/data,0.0
2023-10-01T00:05:50.103000Z,https://react2020.eu/device/VIC-GXHQ2104SU78C-100,1,VIC-100000009cb2f65f/data,0.0
2023-10-01T00:06:50.006000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-100,1,VIC-100000002e73bcb2/data,2.0
2023-10-01T00:06:50.006000Z,https://react2020.eu/device/VIC-GXHQ2050KMJU3-100,1,VIC-10000000af4914ef/data,0.0
2023-10-01T00:06:50.006000Z,https://react2020.eu/device/VIC-GXHQ2050VUYBZ-100,1,VIC-100000009cebf73d/data,0.0
2023-10-01T00:06:50.010000Z,https://react2020.eu/device/VIC-GXHQ2050IDGL2-100,1,VIC-10000000ab80796b/data,2.0
2023-10-01T00:06:50.010000Z,https://react2020.eu/device/VIC-GXHQ210446DH3-100,1,VIC-10000000f0a6dcbf/data,0.0
2023-10-01T00:06:50.011000Z,https://react2020.eu/device/VIC-GXHQ2104J6HRH-100,1,VIC-100000003c86d123/data,0.0
2023-10-01T00:06:50.012000Z,https://react2020.eu/device/VIC-GXHQ2022C411I-100,1,VIC-1000000098a3f187/data,0.0
2023-10-01T00:06:50.012000Z,https://react2020.eu/device/VIC-GXHQ2022UK7WV-100,1,VIC-1000000040719c7d/data,0.0
2023-10-01T00:06:50.013000Z,https://react2020.eu/device/VIC-GXHQ2022GKZTK-100,1,VIC-100000009bf6d07b/data,0.0
2023-10-01T00:06:50.014000Z,https://react2020.eu/device/VIC-GXHQ20228M7M6-100,1,VIC-10000000360d5c3e/data,2.0
2023-10-01T00:06:50.014000Z,https://react2020.eu/device/VIC-GXHQ2022NHI9I-100,1,VIC-10000000b9fccbf5/data,2.0
2023-10-01T00:06:50.015000Z,https://react2020.eu/device/VIC-GXHQ2136WWQZQ-100,1,VIC-100000005e1c25c7/data,2.0
2023-10-01T00:06:50.016000Z,https://react2020.eu/device/VIC-GXHQ2022MS98J-100,1,VIC-10000000cad079e9/data,0.0
2023-10-01T00:06:50.017000Z,https://react2020.eu/device/VIC-GXHQ2023TTPD-100,1,VIC-100000004cae5568/data,0.0
2023-10-01T00:06:50.018000Z,https://react2020.eu/device/VIC-GXHQ2022H9RYQ-100,1,VIC-1000000010e78d74/data,2.0
2023-10-01T00:06:50.019000Z,https://react2020.eu/device/VIC-GXHQ2022FWEN5-100,1,VIC-100000002502c237/data,2.0
2023-10-01T00:06:50.020000Z,https://react2020.eu/device/VIC-GXHQ2022PXXW6-100,1,VIC-100000008689b2b4/data,2.0
2023-10-01T00:06:50.025000Z,https://react2020.eu/device/VIC-GXHQ2022FSGYV-100,1,VIC-10000000763112b4/data,0.0
2023-10-01T00:06:50.029000Z,https://react2020.eu/device/VIC-GXHQ2022SV9V9-100,1,VIC-100000008de7e2e3/data,2.0
2023-10-01T00:06:50.069000Z,https://react2020.eu/device/VIC-GXHQ2104LN3BG-100,1,VIC-10000000f05f7527/data,0.0
2023-10-01T00:06:50.091000Z,https://react2020.eu/device/VIC-GXHQ2104APHST-100,1,VIC-1000000044faf09e/data,0.0
2023-10-01T00:06:50.110000Z,https://react2020.eu/device/VIC-GXHQ2104SU78C-100,1,VIC-100000009cb2f65f/data,0.0
2023-10-01T00:07:50.006000Z,https://react2020.eu/device/VIC-GXHQ2050VUYBZ-100,1,VIC-100000009cebf73d/data,0.0
2023-10-01T00:07:50.007000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-100,1,VIC-100000002e73bcb2/data,2.0
2023-10-01T00:07:50.007000Z,https://react2020.eu/device/VIC-GXHQ2050KMJU3-100,1,VIC-10000000af4914ef/data,0.0
2023-10-01T00:07:50.010000Z,https://react2020.eu/device/VIC-GXHQ2022PXXW6-100,1,VIC-100000008689b2b4/data,2.0
2023-10-01T00:07:50.010000Z,https://react2020.eu/device/VIC-GXHQ210446DH3-100,1,VIC-10000000f0a6dcbf/data,0.0
2023-10-01T00:07:50.010000Z,https://react2020.eu/device/VIC-GXHQ2104J6HRH-100,1,VIC-100000003c86d123/data,0.0
2023-10-01T00:07:50.011000Z,https://react2020.eu/device/VIC-GXHQ2050IDGL2-100,1,VIC-10000000ab80796b/data,2.0
2023-10-01T00:07:50.012000Z,https://react2020.eu/device/VIC-GXHQ20228M7M6-100,1,VIC-10000000360d5c3e/data,2.0
2023-10-01T00:07:50.012000Z,https://react2020.eu/device/VIC-GXHQ2022C411I-100,1,VIC-1000000098a3f187/data,0.0
2023-10-01T00:07:50.012000Z,https://react2020.eu/device/VIC-GXHQ2022UK7WV-100,1,VIC-1000000040719c7d/data,0.0
2023-10-01T00:07:50.013000Z,https://react2020.eu/device/VIC-GXHQ2022NHI9I-100,1,VIC-10000000b9fccbf5/data,2.0
2023-10-01T00:07:50.014000Z,https://react2020.eu/device/VIC-GXHQ2022FWEN5-100,1,VIC-100000002502c237/data,2.0
2023-10-01T00:07:50.015000Z,https://react2020.eu/device/VIC-GXHQ2022GKZTK-100,1,VIC-100000009bf6d07b/data,0.0
2023-10-01T00:07:50.015000Z,https://react2020.eu/device/VIC-GXHQ2136WWQZQ-100,1,VIC-100000005e1c25c7/data,2.0
2023-10-01T00:07:50.016000Z,https://react2020.eu/device/VIC-GXHQ2022H9RYQ-100,1,VIC-1000000010e78d74/data,2.0
2023-10-01T00:07:50.017000Z,https://react2020.eu/device/VIC-GXHQ2022MS98J-100,1,VIC-10000000cad079e9/data,0.0
2023-10-01T00:07:50.018000Z,https://react2020.eu/device/VIC-GXHQ2023TTPD-100,1,VIC-100000004cae5568/data,0.0
2023-10-01T00:07:50.025000Z,https://react2020.eu/device/VIC-GXHQ2022FSGYV-100,1,VIC-10000000763112b4/data,0.0
2023-10-01T00:07:50.026000Z,https://react2020.eu/device/VIC-GXHQ2022SV9V9-100,1,VIC-100000008de7e2e3/data,2.0
2023-10-01T00:07:50.052000Z,https://react2020.eu/device/VIC-GXHQ2104LN3BG-100,1,VIC-10000000f05f7527/data,0.0
2023-10-01T00:07:50.081000Z,https://react2020.eu/device/VIC-GXHQ2104APHST-100,1,VIC-1000000044faf09e/data,0.0
2023-10-01T00:07:50.104000Z,https://react2020.eu/device/VIC-GXHQ2104SU78C-100,1,VIC-100000009cb2f65f/data,0.0
2023-10-01T00:08:50.006000Z,https://react2020.eu/device/VIC-GXHQ2050VUYBZ-100,1,VIC-100000009cebf73d/data,0.0
2023-10-01T00:08:50.007000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-100,1,VIC-100000002e73bcb2/data,2.0
2023-10-01T00:08:50.008000Z,https://react2020.eu/device/VIC-GXHQ2050KMJU3-100,1,VIC-10000000af4914ef/data,0.0
2023-10-01T00:08:50.009000Z,https://react2020.eu/device/VIC-GXHQ2050IDGL2-100,1,VIC-10000000ab80796b/data,2.0
2023-10-01T00:08:50.009000Z,https://react2020.eu/device/VIC-GXHQ210446DH3-100,1,VIC-10000000f0a6dcbf/data,0.0
2023-10-01T00:08:50.010000Z,https://react2020.eu/device/VIC-GXHQ2104J6HRH-100,1,VIC-100000003c86d123/data,0.0
2023-10-01T00:08:50.011000Z,https://react2020.eu/device/VIC-GXHQ2022PXXW6-100,1,VIC-100000008689b2b4/data,2.0
2023-10-01T00:08:50.012000Z,https://react2020.eu/device/VIC-GXHQ2022C411I-100,1,VIC-1000000098a3f187/data,0.0
2023-10-01T00:08:50.012000Z,https://react2020.eu/device/VIC-GXHQ2022UK7WV-100,1,VIC-1000000040719c7d/data,0.0
2023-10-01T00:08:50.013000Z,https://react2020.eu/device/VIC-GXHQ2022NHI9I-100,1,VIC-10000000b9fccbf5/data,2.0
2023-10-01T00:08:50.014000Z,https://react2020.eu/device/VIC-GXHQ2022FWEN5-100,1,VIC-100000002502c237/data,2.0
2023-10-01T00:08:50.014000Z,https://react2020.eu/device/VIC-GXHQ2022GKZTK-100,1,VIC-100000009bf6d07b/data,0.0
2023-10-01T00:08:50.015000Z,https://react2020.eu/device/VIC-GXHQ20228M7M6-100,1,VIC-10000000360d5c3e/data,2.0
2023-10-01T00:08:50.015000Z,https://react2020.eu/device/VIC-GXHQ2022H9RYQ-100,1,VIC-1000000010e78d74/data,2.0
2023-10-01T00:08:50.015000Z,https://react2020.eu/device/VIC-GXHQ2136WWQZQ-100,1,VIC-100000005e1c25c7/data,0.0
2023-10-01T00:08:50.016000Z,https://react2020.eu/device/VIC-GXHQ2022MS98J-100,1,VIC-10000000cad079e9/data,0.0
2023-10-01T00:08:50.023000Z,https://react2020.eu/device/VIC-GXHQ2023TTPD-100,1,VIC-100000004cae5568/data,0.0
2023-10-01T00:08:50.026000Z,https://react2020.eu/device/VIC-GXHQ2022FSGYV-100,1,VIC-10000000763112b4/data,0.0
2023-10-01T00:08:50.030000Z,https://react2020.eu/device/VIC-GXHQ2022SV9V9-100,1,VIC-100000008de7e2e3/data,2.0
2023-10-01T00:08:50.052000Z,https://react2020.eu/device/VIC-GXHQ2104LN3BG-100,1,VIC-10000000f05f7527/data,0.0
2023-10-01T00:08:50.092000Z,https://react2020.eu/device/VIC-GXHQ2104APHST-100,1,VIC-1000000044faf09e/data,0.0
2023-10-01T00:08:50.093000Z,https://react2020.eu/device/VIC-GXHQ2104SU78C-100,1,VIC-100000009cb2f65f/data,0.0
2023-10-01T00:09:50.006000Z,https://react2020.eu/device/VIC-GXHQ2050KMJU3-100,1,VIC-10000000af4914ef/data,0.0
2023-10-01T00:09:50.006000Z,https://react2020.eu/device/VIC-GXHQ2050VUYBZ-100,1,VIC-100000009cebf73d/data,0.0
2023-10-01T00:09:50.008000Z,https://react2020.eu/device/VIC-GXHQ20503L3SA-100,1,VIC-100000002e73bcb2/data,2.0
2023-10-01T00:09:50.008000Z,https://react2020.eu/device/VIC-GXHQ2050IDGL2-100,1,VIC-10000000ab80796b/data,2.0
